EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_002927,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CLEAN AFTER WINDOW ETCH
ns_002928,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,BACKSIDE THINNING CHECK,FRONTSIDE CLEAN,WET CLEAN RCA1
ns_002929,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE SURFACE PARTICLES
ns_002930,POLYSILICON ETCH DRY,HARD BAKE,ETCH SILICON OR OXIDE WINDOW,FIELD OXIDE ETCH,IMPLANT N-TYPE
ns_002931,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_002932,DRY WAFER BACKSIDE,RINSE WET WAFER_EDGE,BACKSIDE GRIND,MEASURE BACKSIDE ROUGHNESS,ANNEAL DIELECTRIC
ns_002933,DEPOSIT PAD OXIDE,SURFACE PREP FOR DEPOSITION,ANNEAL OXIDE,CLEAN AFTER OXIDE ETCH,CLEAN AFTER FIELD ETCH
ns_002934,DEPOSIT TUNGSTEN SEED,ANNEAL POLYSILICON,MEASURE EPITAXY THICKNESS,ALIGN MASK LEVEL 3,CLEAN AFTER METAL ETCH
ns_002935,DRY WAFER,WAFER CLEAN PRE-GRIND,EPITAXIAL WAFER CHECK,DENSIFY OXIDE,FRONTSIDE CLEAN
ns_002936,POLYSILICON ETCH DRY,HARD BAKE,METAL ETCH DRY,ETCH SILICON OR OXIDE WINDOW,FIELD OXIDE ETCH
ns_002937,BACKSIDE THINNING CHECK,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,WET CLEAN RCA1
ns_002938,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_002939,WAFER SORT TEST,YIELD ANALYSIS,LOT RELEASE,FINAL LOT RELEASE,LOT IDENTIFICATION
ns_002940,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,EPITAXIAL LAYER PREP
ns_002941,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE FILM THICKNESS
ns_002942,DRY WAFER BACKSIDE,RINSE WET WAFER_EDGE,MEASURE BACKSIDE ROUGHNESS,BACKSIDE GRIND,ANNEAL DIELECTRIC
ns_002943,STRIP RESIST LEVEL 2,STRIP RESIST,STRIP PHOTORESIST,MEASURE DIELECTRIC THICKNESS,FRONTSIDE CLEAN FINAL
ns_002944,FINAL ELECTRICAL TEST PREP,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION
ns_002945,ALIGN MASK LEVEL 3,FILL VIA TUNGSTEN,EXPOSE LITHO LEVEL 3,CLEAN AFTER FIELD ETCH,DEPOSIT TUNGSTEN SEED
ns_002946,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS
ns_002947,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING,DEPOSIT BACKSIDE PROTECTION,BACKSIDE ANNEAL
ns_002948,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_002949,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS
ns_002950,WET CLEAN RCA1,RCA CLEAN 1,FRONTSIDE CLEAN,BACKSIDE CLEAN,WET CLEAN RCA2
ns_002951,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,IMPLANT SOURCE REGION,WAFER SORT TEST
ns_002952,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,FIELD PATTERN INSPECTION,METAL PATTERN INSPECTION
ns_002953,MEASURE PAD OPENING,IMPLANT CHANNEL STOP,DEPOSIT TUNGSTEN SEED,MEASURE OXIDE QUALITY,DEPOSIT POLYSILICON
ns_002954,ALIGN MASK LEVEL 3,FILL VIA TUNGSTEN,EXPOSE LITHO LEVEL 3,CLEAN AFTER FIELD ETCH,DEPOSIT TUNGSTEN SEED
ns_002955,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,METAL PATTERN INSPECTION,CURE PASSIVATION,PASSIVATION ETCH
ns_002956,MEASURE INITIAL GEOMETRY,MEASURE GEOMETRY,MEASURE INITIAL THICKNESS,MEASURE SURFACE DEFECTS,MEASURE SURFACE PARTICLES
ns_002957,MEASURE BACKSIDE ROUGHNESS,POLY PATTERN INSPECTION,DRY WAFER BACKSIDE,ETCH WET BACKSIDE,EPITAXIAL LAYER PREP
ns_002958,SURFACE PREP FOR DEPOSITION,MEASURE EPITAXY THICKNESS,DEPOSIT PAD OXIDE,EXPOSE LITHO LEVEL 4,ANNEAL OXIDE
ns_002959,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,METAL PATTERN INSPECTION,CURE PASSIVATION,ALIGN MASK LEVEL 2
ns_002960,THRESHOLD VOLTAGE TEST,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,SWITCHING TEST,FINAL PARTICLE INSPECTION
ns_002961,SURFACE PREP FOR DEPOSITION,MEASURE EPITAXY THICKNESS,DEPOSIT PAD OXIDE,EXPOSE LITHO LEVEL 4,ANNEAL OXIDE
ns_002962,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_002963,MEASURE CD LEVEL 2,IMPLANT N-TYPE,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_002964,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,ANNEAL METAL 1
ns_002965,CLEAN AFTER ETCH,ALIGN MASK LEVEL 6,BACKSIDE GRIND,CLEAN AFTER VIA ETCH,CLEAN AFTER POLY ETCH
ns_002966,FILL VIA TUNGSTEN,FILL VIA METAL,ALIGN MASK LEVEL 3,DEPOSIT TUNGSTEN SEED,CLEAN AFTER VIA ETCH
ns_002967,GRINDING WAFER BACKSIDE,BACKSIDE ANNEAL,WAFER CLEAN PRE-GRIND,MEASURE OXIDE THICKNESS,CLEAN AFTER POLY ETCH
ns_002968,METAL ETCH DRY,HARD BAKE,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,FIELD OXIDE ETCH
ns_002969,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1
ns_002970,ANNEAL OXIDE,DEPOSIT PAD OXIDE,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 6,SURFACE PREP FOR DEPOSITION
ns_002971,CLEAN AFTER METAL ETCH,ALIGN MASK LEVEL 4,DEPOSIT TUNGSTEN SEED,CLEAN AFTER VIA ETCH,FIELD PATTERN INSPECTION
ns_002972,MEASURE SHEET RESISTANCE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT GATE OXIDE OR DIELECTRIC,MEASURE DEVICE PARAMETER
ns_002973,DRY WAFER BACKSIDE,RINSE WET WAFER_EDGE,MEASURE BACKSIDE ROUGHNESS,BACKSIDE GRIND,ETCH WET BACKSIDE
ns_002974,ANNEAL POLYSILICON,PATTERN INSPECTION LEVEL 2,DEPOSIT TUNGSTEN SEED,DEPOSIT BACKSIDE PROTECTION,POLYSILICON ANNEAL
ns_002975,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT GATE OXIDE OR DIELECTRIC,WAFER SORT TEST,EPITAXIAL WAFER CHECK
ns_002976,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,PATTERN INSPECTION LEVEL 2,CMP METAL,CMP VIA FILL
ns_002977,PATTERN INSPECTION LEVEL 2,POLY PATTERN INSPECTION,ANNEAL POLYSILICON,INSPECT PATTERN LEVEL 1,BREAKDOWN VOLTAGE TEST
ns_002978,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS
ns_002979,BACKSIDE THINNING CHECK,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,WET CLEAN RCA1
ns_002980,PATTERN INSPECTION LEVEL 2,POLY PATTERN INSPECTION,ANNEAL POLYSILICON,INSPECT PATTERN LEVEL 1,CLEAN AFTER POLY ETCH
ns_002981,BACKSIDE ANNEAL,DEPOSIT BACKSIDE PROTECTION,MEASURE BACKSIDE ROUGHNESS,SURFACE PREP FOR DEPOSITION,GRINDING WAFER BACKSIDE
ns_002982,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_002983,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 3,ANNEAL OXIDE,EXPOSE LITHO LEVEL 2
ns_002984,SWITCHING TEST,THRESHOLD VOLTAGE TEST,POLYSILICON ETCH DRY,THERMAL OXIDATION,SOFT BAKE
ns_002985,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 3,ANNEAL OXIDE,EXPOSE LITHO LEVEL 2
ns_002986,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_002987,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS,GRINDING WAFER BACKSIDE,DEPOSIT PAD OXIDE,MEASURE DIELECTRIC THICKNESS
ns_002988,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,BACKSIDE THINNING CHECK,WET CLEAN RCA1
ns_002989,DEPOSIT BACKSIDE PROTECTION,ANNEAL POLYSILICON,CLEAN PAD OPENING,DEPOSIT BACKSIDE METAL,MEASURE EPITAXY THICKNESS
ns_002990,ANNEAL POLYSILICON,PATTERN INSPECTION LEVEL 2,DEPOSIT TUNGSTEN SEED,POLYSILICON ANNEAL,DEPOSIT BACKSIDE PROTECTION
ns_002991,DENSIFY DIELECTRIC,DENSIFY OXIDE,DEPOSIT PAD OXIDE,ANNEAL OXIDE,MEASURE DIELECTRIC THICKNESS
ns_002992,CLEAN AFTER METAL ETCH,DEPOSIT TUNGSTEN SEED,FIELD PATTERN INSPECTION,CLEAN AFTER VIA ETCH,ALIGN MASK LEVEL 4
ns_002993,DENSIFY DIELECTRIC,DENSIFY OXIDE,DEPOSIT PAD OXIDE,ANNEAL OXIDE,MEASURE DIELECTRIC THICKNESS
ns_002994,POLYSILICON ETCH DRY,HARD BAKE,ETCH SILICON OR OXIDE WINDOW,FIELD OXIDE ETCH,IMPLANT N-TYPE
ns_002995,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,FIELD PATTERN INSPECTION,METAL PATTERN INSPECTION
ns_002996,DEPOSIT PAD OXIDE,SURFACE PREP FOR DEPOSITION,ANNEAL OXIDE,CLEAN AFTER FIELD ETCH,CLEAN AFTER OXIDE ETCH
ns_002997,LOT RELEASE,FINAL LOT RELEASE,WAFER SORT TEST,YIELD ANALYSIS,METAL PATTERN INSPECTION
ns_002998,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,FIELD PATTERN INSPECTION,METAL PATTERN INSPECTION
ns_002999,ALIGN MASK LEVEL 3,FILL VIA TUNGSTEN,EXPOSE LITHO LEVEL 3,CLEAN AFTER FIELD ETCH,DEPOSIT TUNGSTEN SEED
ns_003000,MEASURE CD LEVEL 2,IMPLANT N-TYPE,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_003001,YIELD ANALYSIS,WAFER SORT TEST,ELECTRICAL PARAMETRIC TEST,SOFT BAKE,BACKSIDE THINNING CHECK
ns_003002,STRIP RESIST LEVEL 2,STRIP RESIST,STRIP PHOTORESIST,MEASURE DIELECTRIC THICKNESS,FRONTSIDE CLEAN FINAL
ns_003003,METAL ETCH DRY,HARD BAKE,POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA,ETCH SILICON OR OXIDE WINDOW
ns_003004,RINSE WET WAFER_EDGE,DRY WAFER BACKSIDE,MEASURE RESISTIVITY,INSPECT PATTERN LEVEL 1,ETCH WET BACKSIDE
ns_003005,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,IMPLANT SOURCE REGION,WAFER SORT TEST
ns_003006,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,IMPLANT DRAIN / CATHODE REGION,GRINDING WAFER BACKSIDE,CLEAN AFTER METAL ETCH
ns_003007,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_003008,GRINDING WAFER BACKSIDE,BACKSIDE ANNEAL,MEASURE OXIDE THICKNESS,WAFER CLEAN PRE-GRIND,CLEAN AFTER POLY ETCH
ns_003009,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,LEAKAGE TEST
ns_003010,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO
ns_003011,ALIGN MASK LEVEL 4,DEPOSIT BACKSIDE PROTECTION,CLEAN AFTER FIELD ETCH,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 4
ns_003012,CLEAN AFTER ETCH,ALIGN MASK LEVEL 6,BACKSIDE GRIND,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 4
ns_003013,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT GATE OXIDE OR DIELECTRIC,WAFER SORT TEST,EPITAXIAL WAFER CHECK
ns_003014,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO
ns_003015,FILL VIA TUNGSTEN,FILL VIA METAL,ALIGN MASK LEVEL 3,DEPOSIT TUNGSTEN SEED,CLEAN AFTER VIA ETCH
ns_003016,CLEAN AFTER POLY ETCH,IMPLANT DRAIN / CATHODE REGION,CLEAN AFTER ETCH,GRINDING WAFER BACKSIDE,CLEAN AFTER METAL ETCH
ns_003017,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,FINAL THICKNESS MEASURE
ns_003018,MEASURE SHEET RESISTANCE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT GATE OXIDE OR DIELECTRIC,MEASURE DEVICE PARAMETER
ns_003019,ANNEAL METAL 1,ANNEAL METAL,MEASURE EPITAXY THICKNESS,CLEAN AFTER VIA ETCH,MEASURE RESISTIVITY
ns_003020,BACKSIDE ANNEAL,DEPOSIT BACKSIDE PROTECTION,MEASURE BACKSIDE ROUGHNESS,SURFACE PREP FOR DEPOSITION,GRINDING WAFER BACKSIDE
ns_003021,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,MEASURE BACKSIDE ROUGHNESS,SPIN COAT PHOTORESIST,PATTERN INSPECTION LEVEL 2
ns_003022,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,LEAKAGE TEST
ns_003023,CLEAN AFTER POLY ETCH,IMPLANT DRAIN / CATHODE REGION,CLEAN AFTER ETCH,GRINDING WAFER BACKSIDE,CLEAN AFTER METAL ETCH
ns_003024,GRINDING WAFER BACKSIDE,BACKSIDE ANNEAL,MEASURE OXIDE THICKNESS,WAFER CLEAN PRE-GRIND,CLEAN AFTER POLY ETCH
ns_003025,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,METAL PATTERN INSPECTION,CURE PASSIVATION,ALIGN MASK LEVEL 2
ns_003026,ANNEAL OXIDE,DEPOSIT PAD OXIDE,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 6,SURFACE PREP FOR DEPOSITION
ns_003027,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_003028,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,HARD BAKE,EPITAXIAL LAYER PREP
ns_003029,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_003030,MEASURE PAD OPENING,IMPLANT CHANNEL STOP,DEPOSIT TUNGSTEN SEED,CLEAN AFTER METAL ETCH,DEPOSIT BACKSIDE METAL
ns_003031,FINAL GEOMETRY CHECK,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP
ns_003032,FINAL ELECTRICAL TEST PREP,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION
ns_003033,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY,ETCH SILICON OR OXIDE WINDOW,FIELD OXIDE ETCH
ns_003034,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_003035,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT GATE OXIDE OR DIELECTRIC,WAFER SORT TEST,EPITAXIAL WAFER CHECK
ns_003036,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY,FIELD OXIDE ETCH,OXIDE ETCH DRY
ns_003037,DENSIFY DIELECTRIC,DENSIFY OXIDE,DEPOSIT PAD OXIDE,ANNEAL OXIDE,MEASURE DIELECTRIC THICKNESS
ns_003038,STRIP RESIST LEVEL 2,STRIP RESIST,STRIP PHOTORESIST,MEASURE DIELECTRIC THICKNESS,WAFER CLEAN PRE-GRIND
ns_003039,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,CURE PASSIVATION,OPEN PAD WINDOW LITHO,FIELD PATTERN INSPECTION
ns_003040,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE DEVICE PARAMETER,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_003041,SOFT BAKE,MEASURE BACKSIDE ROUGHNESS,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,CMP METAL
ns_003042,CLEAN AFTER METAL ETCH,DEPOSIT TUNGSTEN SEED,ALIGN MASK LEVEL 4,CLEAN AFTER VIA ETCH,FIELD PATTERN INSPECTION
ns_003043,MEASURE CD LEVEL 2,IMPLANT N-TYPE,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_003044,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL CD INSPECTION
ns_003045,RINSE WET WAFER_EDGE,DRY WAFER BACKSIDE,MEASURE RESISTIVITY,ANNEAL POLYSILICON,INSPECT PATTERN LEVEL 1
ns_003046,MEASURE CD LEVEL 2,IMPLANT N-TYPE,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_003047,MEASURE INITIAL GEOMETRY,MEASURE GEOMETRY,MEASURE INITIAL THICKNESS,MEASURE SURFACE DEFECTS,MEASURE SURFACE PARTICLES
ns_003048,LOT RELEASE,FINAL LOT RELEASE,WAFER SORT TEST,YIELD ANALYSIS,METAL PATTERN INSPECTION
ns_003049,HF DIP,MEASURE LINE WIDTH,CLEAN AFTER WINDOW ETCH,ETCH SILICON OR OXIDE WINDOW,MEASURE SHEET RESISTANCE
ns_003050,HF DIP,MEASURE LINE WIDTH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,CLEAN AFTER WINDOW ETCH
ns_003051,MEASURE CD LEVEL 2,IMPLANT N-TYPE,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_003052,MEASURE BACKSIDE ROUGHNESS,POLY PATTERN INSPECTION,DRY WAFER BACKSIDE,ETCH WET BACKSIDE,EPITAXIAL LAYER PREP
ns_003053,CLEAN AFTER VIA ETCH,CLEAN PAD OPENING,CLEAN AFTER METAL ETCH,FILL VIA TUNGSTEN,CLEAN AFTER ETCH
ns_003054,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_003055,MEASURE CD LEVEL 1,DEPOSIT POLYSILICON,MEASURE OXIDE QUALITY,OXIDE ETCH DRY,EPITAXIAL LAYER PREP
ns_003056,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS
ns_003057,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,ELECTRICAL PARAMETRIC TEST
ns_003058,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS,GRINDING WAFER BACKSIDE,DEPOSIT PAD OXIDE,METAL PATTERN INSPECTION
ns_003059,YIELD ANALYSIS,WAFER SORT TEST,ELECTRICAL PARAMETRIC TEST,SOFT BAKE,BACKSIDE THINNING CHECK
ns_003060,MEASURE CD LEVEL 2,IMPLANT N-TYPE,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_003061,WET CLEAN RCA1,RCA CLEAN 1,FRONTSIDE CLEAN,BACKSIDE CLEAN,WET CLEAN RCA2
ns_003062,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS
ns_003063,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS
ns_003064,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,FINAL THICKNESS MEASURE
ns_003065,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE FILM THICKNESS
ns_003066,POLYSILICON ETCH DRY,HARD BAKE,METAL ETCH DRY,ETCH SILICON OR OXIDE WINDOW,FIELD OXIDE ETCH
ns_003067,DRY WAFER,WAFER CLEAN PRE-GRIND,EPITAXIAL WAFER CHECK,DENSIFY OXIDE,DENSIFY DIELECTRIC
ns_003068,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_003069,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,BACKSIDE THINNING CHECK,WET CLEAN RCA1
ns_003070,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,ELECTRICAL PARAMETRIC TEST
ns_003071,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_003072,BACKSIDE THINNING CHECK,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,WET CLEAN RCA1
ns_003073,LEAKAGE TEST,EXPOSE LITHO LEVEL 2,OXIDE STRIP,EXPOSE LITHO LEVEL 5,BACKSIDE ANNEAL
ns_003074,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION
ns_003075,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE FILM THICKNESS
ns_003076,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE SHEET RESISTANCE,MEASURE INITIAL GEOMETRY
ns_003077,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE SHEET RESISTANCE,MEASURE INITIAL GEOMETRY
ns_003078,CLEAN AFTER ETCH,ALIGN MASK LEVEL 6,BACKSIDE GRIND,CLEAN AFTER VIA ETCH,CLEAN AFTER POLY ETCH
ns_003079,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEPOSIT GATE OXIDE OR DIELECTRIC,PRE CLEAN INSPECTION,INITIAL WAFER INSPECTION
ns_003080,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 6,SURFACE PREP FOR DEPOSITION,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2
ns_003081,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 6,CLEAN PAD OPENING
ns_003082,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 6,CLEAN PAD OPENING
ns_003083,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4
ns_003084,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,PATTERN INSPECTION LEVEL 2,MEASURE BACKSIDE ROUGHNESS,SPIN COAT PHOTORESIST
ns_003085,FINAL GEOMETRY CHECK,FINAL OXIDE CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP
ns_003086,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE DEVICE PARAMETER,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_003087,SURFACE PREP FOR DEPOSITION,MEASURE EPITAXY THICKNESS,DEPOSIT PAD OXIDE,EXPOSE LITHO LEVEL 4,ANNEAL OXIDE
ns_003088,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS
ns_003089,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO
ns_003090,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,DEPOSIT PAD OXIDE,EXPOSE LITHO LEVEL 3
ns_003091,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4
ns_003092,VIA OPENING INSPECTION,VIA INSPECTION,INSPECT PATTERN LEVEL 1,CLEAN AFTER WINDOW ETCH,PATTERN INSPECTION LEVEL 2
ns_003093,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,CURE PASSIVATION,METAL PATTERN INSPECTION
